timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1480054589845,672,Get Weather,200,OK,Weather Predictor Test Cases 1-15,text,true,,4146,14,14,408,0
1480054589871,786,Login,200,OK,Weather Predictor Test Cases 1-19,text,true,,3597,14,14,786,0
1480054586837,3901,Post Weather,200,OK,Weather Predictor Test Cases 1-8,text,true,,4638,14,14,3214,0
1480054590742,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-8,text,true,,2380,14,14,0,0
1480054590274,556,Get Weather,200,OK,Weather Predictor Test Cases 1-16,text,true,,4146,13,13,464,0
1480054590373,571,Login,200,OK,Weather Predictor Test Cases 1-20,text,true,,3597,14,14,571,0
1480054589556,1474,Send Login,200,OK,Weather Predictor Test Cases 1-17,text,true,,3206,14,14,959,0
1480054590873,802,Login,200,OK,Weather Predictor Test Cases 1-21,text,true,,3599,15,15,448,0
1480054586114,5561,Post Weather,200,OK,Weather Predictor Test Cases 1-7,text,true,,3384,15,15,4403,0
1480054591683,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-7,text,true,,2379,15,15,0,0
1480054587284,4525,Post Weather,200,OK,Weather Predictor Test Cases 1-9,text,true,,3380,14,14,3232,0
1480054591812,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-9,text,true,,2379,14,14,0,0
1480054591374,441,Login,200,OK,Weather Predictor Test Cases 1-22,text,true,,3601,13,13,441,0
1480054590152,1657,Send Login,200,OK,Weather Predictor Test Cases 1-18,text,true,,3206,13,13,790,0
1480054591034,792,Get Weather,200,OK,Weather Predictor Test Cases 1-17,text,true,,4146,13,13,792,0
1480054590660,1234,Send Login,200,OK,Weather Predictor Test Cases 1-19,text,true,,3206,14,14,855,0
1480054588156,4408,Post Weather,200,OK,Weather Predictor Test Cases 1-10,text,true,,4638,15,15,3277,0
1480054592567,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-10,text,true,,2380,15,15,0,0
1480054591824,773,Get Weather,200,OK,Weather Predictor Test Cases 1-18,text,true,,4146,14,14,773,0
1480054591896,788,Get Weather,200,OK,Weather Predictor Test Cases 1-19,text,true,,4146,14,14,788,0
1480054590947,1744,Send Login,200,OK,Weather Predictor Test Cases 1-20,text,true,,3206,14,14,929,0
1480054591678,1086,Send Login,200,OK,Weather Predictor Test Cases 1-21,text,true,,3206,14,14,619,0
1480054591874,895,Login,200,OK,Weather Predictor Test Cases 1-23,text,true,,3599,14,14,614,0
1480054592375,412,Login,200,OK,Weather Predictor Test Cases 1-24,text,true,,3603,14,14,412,0
1480054591818,1023,Send Login,200,OK,Weather Predictor Test Cases 1-22,text,true,,3206,14,14,752,0
1480054592767,242,Get Weather,200,OK,Weather Predictor Test Cases 1-21,text,true,,4146,15,15,156,0
1480054592695,939,Get Weather,200,OK,Weather Predictor Test Cases 1-20,text,true,,4146,16,16,939,0
1480054592843,807,Get Weather,200,OK,Weather Predictor Test Cases 1-22,text,true,,4146,16,16,720,0
1480054592876,829,Login,200,OK,Weather Predictor Test Cases 1-25,text,true,,3599,16,16,829,0
1480054589131,4812,Post Weather,200,OK,Weather Predictor Test Cases 1-11,text,true,,4638,17,17,4021,0
1480054593947,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-11,text,true,,2380,17,17,0,0
1480054589747,4251,Post Weather,200,OK,Weather Predictor Test Cases 1-14,text,true,,3384,16,16,3479,0
1480054594000,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-14,text,true,,2381,16,16,0,0
1480054593376,669,Login,200,OK,Weather Predictor Test Cases 1-26,text,true,,3603,15,15,387,0
1480054589637,4475,Post Weather,200,OK,Weather Predictor Test Cases 1-13,text,true,,3386,15,15,3413,0
1480054594115,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-13,text,true,,2381,15,15,0,0
1480054589001,5176,Post Weather,200,OK,Weather Predictor Test Cases 1-12,text,true,,4638,14,14,4081,0
1480054594179,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-12,text,true,,2381,14,14,0,0
1480054592792,1494,Send Login,200,OK,Weather Predictor Test Cases 1-24,text,true,,3206,13,13,660,0
1480054592774,1577,Send Login,200,OK,Weather Predictor Test Cases 1-23,text,true,,3206,13,13,931,0
1480054593877,877,Login,200,OK,Weather Predictor Test Cases 1-27,text,true,,3597,14,14,546,0
1480054594377,382,Login,200,OK,Weather Predictor Test Cases 1-28,text,true,,3597,14,14,382,0
1480054594290,600,Get Weather,200,OK,Weather Predictor Test Cases 1-24,text,true,,4146,15,15,600,0
1480054593708,1192,Send Login,200,OK,Weather Predictor Test Cases 1-25,text,true,,3206,15,15,741,0
