timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1480048896398,324,Get Weather,200,OK,Weather Predictor Test Cases 1-8,text,true,,4146,12,12,324,0
1480048894370,3084,Post Weather,200,OK,Weather Predictor Test Cases 1-1,text,true,,3379,13,13,2256,0
1480048896645,833,Get Weather,200,OK,Weather Predictor Test Cases 1-9,text,true,,4146,13,13,678,0
1480048897478,13,Debug Sampler,200,OK,Weather Predictor Test Cases 1-1,text,true,,2379,13,13,0,0
1480048896718,832,Login,200,OK,Weather Predictor Test Cases 1-12,text,true,,3599,12,12,832,0
1480048896553,1000,Send Login,200,OK,Weather Predictor Test Cases 1-10,text,true,,3206,12,12,629,0
1480048894247,3341,Post Weather,200,OK,Weather Predictor Test Cases 1-2,text,true,,3385,12,12,2684,0
1480048897613,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-2,text,true,,2379,12,12,0,0
1480048897219,423,Login,200,OK,Weather Predictor Test Cases 1-13,text,true,,3599,11,11,423,0
1480048896581,1102,Send Login,200,OK,Weather Predictor Test Cases 1-11,text,true,,3206,11,11,872,0
1480048897555,716,Get Weather,200,OK,Weather Predictor Test Cases 1-10,text,true,,4146,13,13,716,0
1480048897684,646,Get Weather,200,OK,Weather Predictor Test Cases 1-11,text,true,,4146,13,13,646,0
1480048897720,682,Login,200,OK,Weather Predictor Test Cases 1-14,text,true,,3601,13,13,682,0
1480048894510,4084,Post Weather,200,OK,Weather Predictor Test Cases 1-3,text,true,,4638,13,13,3200,0
1480048898597,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-3,text,true,,2380,13,13,0,0
1480048897552,1080,Send Login,200,OK,Weather Predictor Test Cases 1-12,text,true,,3206,12,12,611,0
1480048895141,3621,Post Weather,200,OK,Weather Predictor Test Cases 1-4,text,true,,4638,13,13,2754,0
1480048898765,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-4,text,true,,2379,13,13,0,0
1480048895274,3545,Post Weather,200,OK,Weather Predictor Test Cases 1-5,text,true,,3380,12,12,2675,0
1480048898821,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-5,text,true,,2378,12,12,0,0
1480048897644,1352,Send Login,200,OK,Weather Predictor Test Cases 1-13,text,true,,3206,11,11,765,0
1480048898219,781,Login,200,OK,Weather Predictor Test Cases 1-15,text,true,,3599,11,11,490,0
1480048898720,345,Login,200,OK,Weather Predictor Test Cases 1-16,text,true,,3597,11,11,345,0
1480048898634,492,Get Weather,200,OK,Weather Predictor Test Cases 1-12,text,true,,4146,11,11,409,0
1480048898999,235,Get Weather,200,OK,Weather Predictor Test Cases 1-13,text,true,,4146,12,12,234,0
1480048898408,1365,Send Login,200,OK,Weather Predictor Test Cases 1-14,text,true,,3206,13,13,733,0
1480048899221,626,Login,200,OK,Weather Predictor Test Cases 1-17,text,true,,3601,13,13,626,0
1480048895764,4157,Post Weather,200,OK,Weather Predictor Test Cases 1-6,text,true,,3378,13,13,3567,0
1480048899925,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-6,text,true,,2379,13,13,0,0
1480048899003,956,Send Login,200,OK,Weather Predictor Test Cases 1-15,text,true,,3206,12,12,727,0
1480048899725,341,Login,200,OK,Weather Predictor Test Cases 1-18,text,true,,3601,12,12,341,0
1480048899777,746,Get Weather,200,OK,Weather Predictor Test Cases 1-14,text,true,,4146,13,13,592,0
1480048899962,715,Get Weather,200,OK,Weather Predictor Test Cases 1-15,text,true,,4146,13,13,715,0
1480048899067,1808,Send Login,200,OK,Weather Predictor Test Cases 1-16,text,true,,3206,14,14,854,0
1480048900224,751,Login,200,OK,Weather Predictor Test Cases 1-19,text,true,,3597,14,14,751,0
1480048899851,1134,Send Login,200,OK,Weather Predictor Test Cases 1-17,text,true,,3206,14,14,647,0
1480048896314,4675,Post Weather,200,OK,Weather Predictor Test Cases 1-7,text,true,,4638,14,14,3851,0
1480048900991,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-7,text,true,,2380,14,14,0,0
1480048900068,1064,Send Login,200,OK,Weather Predictor Test Cases 1-18,text,true,,3206,13,13,813,0
1480048900725,482,Login,200,OK,Weather Predictor Test Cases 1-20,text,true,,3599,13,13,481,0
1480048900988,505,Get Weather,200,OK,Weather Predictor Test Cases 1-17,text,true,,4146,14,14,505,0
1480048901136,660,Get Weather,200,OK,Weather Predictor Test Cases 1-18,text,true,,4146,15,15,432,0
1480048900878,1055,Get Weather,200,OK,Weather Predictor Test Cases 1-16,text,true,,4146,15,15,771,0
1480048901227,828,Login,200,OK,Weather Predictor Test Cases 1-21,text,true,,3599,15,15,828,0
1480048900978,1115,Send Login,200,OK,Weather Predictor Test Cases 1-19,text,true,,3206,15,15,648,0
1480048901728,453,Login,200,OK,Weather Predictor Test Cases 1-22,text,true,,3603,15,15,453,0
1480048896725,5506,Post Weather,200,OK,Weather Predictor Test Cases 1-8,text,true,,3384,16,16,4234,0
1480048902233,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-8,text,true,,2380,16,16,0,0
1480048898333,3922,Post Weather,200,OK,Weather Predictor Test Cases 1-11,text,true,,4638,15,15,2952,0
1480048902257,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-11,text,true,,2380,15,15,0,0
1480048898273,4007,Post Weather,200,OK,Weather Predictor Test Cases 1-10,text,true,,3380,14,14,2892,0
1480048902285,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-10,text,true,,2381,14,14,0,0
1480048902095,651,Get Weather,200,OK,Weather Predictor Test Cases 1-19,text,true,,4146,14,14,546,0
1480048901210,1644,Send Login,200,OK,Weather Predictor Test Cases 1-20,text,true,,3206,14,14,863,0
1480048902228,687,Login,200,OK,Weather Predictor Test Cases 1-23,text,true,,3601,14,14,687,0
1480048897485,5576,Post Weather,200,OK,Weather Predictor Test Cases 1-9,text,true,,3380,14,14,4797,0
1480048903065,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-9,text,true,,2379,14,14,0,0
1480048902058,1085,Send Login,200,OK,Weather Predictor Test Cases 1-21,text,true,,3206,13,13,637,0
1480048902729,493,Login,200,OK,Weather Predictor Test Cases 1-24,text,true,,3601,13,13,359,0
1480048899128,4181,Post Weather,200,OK,Weather Predictor Test Cases 1-12,text,true,,4638,14,14,3147,0
1480048903311,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-12,text,true,,2380,14,14,0,0
1480048902856,624,Get Weather,200,OK,Weather Predictor Test Cases 1-20,text,true,,4146,13,13,623,0
1480048903146,590,Get Weather,200,OK,Weather Predictor Test Cases 1-21,text,true,,4146,14,14,304,0
1480048902183,1689,Send Login,200,OK,Weather Predictor Test Cases 1-22,text,true,,3206,14,14,878,0
1480048903230,666,Login,200,OK,Weather Predictor Test Cases 1-25,text,true,,3601,14,14,666,0
1480048902918,1023,Send Login,200,OK,Weather Predictor Test Cases 1-23,text,true,,3206,14,14,682,0
1480048899238,4785,Post Weather,200,OK,Weather Predictor Test Cases 1-13,text,true,,4638,14,14,4012,0
1480048904027,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-13,text,true,,2381,14,14,0,0
1480048903731,371,Login,200,OK,Weather Predictor Test Cases 1-26,text,true,,3599,13,13,371,0
1480048903944,802,Get Weather,200,OK,Weather Predictor Test Cases 1-23,text,true,,4146,15,15,702,0
1480048903874,910,Get Weather,200,OK,Weather Predictor Test Cases 1-22,text,true,,4146,15,15,910,0
1480048904231,706,Login,200,OK,Weather Predictor Test Cases 1-27,text,true,,3599,15,15,706,0
1480048903224,1801,Send Login,200,OK,Weather Predictor Test Cases 1-24,text,true,,3206,15,15,794,0
1480048900525,4506,Post Weather,200,OK,Weather Predictor Test Cases 1-14,text,true,,3384,15,15,3704,0
1480048905033,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-14,text,true,,2380,15,15,0,0
1480048903903,1122,Send Login,200,OK,Weather Predictor Test Cases 1-25,text,true,,3206,15,15,632,0
1480048900680,4378,Post Weather,200,OK,Weather Predictor Test Cases 1-15,text,true,,4638,14,14,3625,0
1480048905060,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-15,text,true,,2381,14,14,0,0
1480048901495,3620,Post Weather,200,OK,Weather Predictor Test Cases 1-17,text,true,,4638,13,13,3055,0
1480048905119,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-17,text,true,,2381,13,13,0,0
1480048904104,1082,Send Login,200,OK,Weather Predictor Test Cases 1-26,text,true,,3206,12,12,680,0
1480048905057,457,Get Weather,200,OK,Weather Predictor Test Cases 1-25,text,true,,4146,13,13,457,0
1480048904732,828,Login,200,OK,Weather Predictor Test Cases 1-28,text,true,,3599,13,13,538,0
1480048905187,397,Get Weather,200,OK,Weather Predictor Test Cases 1-26,text,true,,4146,13,13,312,0
1480048901809,3906,Post Weather,200,OK,Weather Predictor Test Cases 1-18,text,true,,4638,13,13,3128,0
1480048905717,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-18,text,true,,2381,13,13,0,0
1480048905233,654,Login,200,OK,Weather Predictor Test Cases 1-29,text,true,,3599,13,13,654,0
1480048905029,916,Get Weather,200,OK,Weather Predictor Test Cases 1-24,text,true,,4146,13,13,619,0
1480048904940,1131,Send Login,200,OK,Weather Predictor Test Cases 1-27,text,true,,3206,13,13,703,0
1480048905763,536,Login,200,OK,Weather Predictor Test Cases 1-30,text,true,,3597,14,14,413,0
1480048903483,3036,Post Weather,200,OK,Weather Predictor Test Cases 1-20,text,true,,4638,14,14,2305,0
1480048906524,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-20,text,true,,2381,14,14,0,0
1480048906073,463,Get Weather,200,OK,Weather Predictor Test Cases 1-27,text,true,,4146,13,13,463,0
1480048905565,1302,Send Login,200,OK,Weather Predictor Test Cases 1-28,text,true,,3206,14,14,679,0
1480048906234,649,Login,200,OK,Weather Predictor Test Cases 1-31,text,true,,3599,14,14,649,0
1480048905891,1057,Send Login,200,OK,Weather Predictor Test Cases 1-29,text,true,,3206,14,14,698,0
1480048901936,5090,Post Weather,200,OK,Weather Predictor Test Cases 1-16,text,true,,4638,14,14,4309,0
1480048907028,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-16,text,true,,2380,14,14,0,0
1480048902749,4327,Post Weather,200,OK,Weather Predictor Test Cases 1-19,text,true,,4638,13,13,3917,0
1480048907077,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-19,text,true,,2380,13,13,0,0
1480048906736,653,Login,200,OK,Weather Predictor Test Cases 1-32,text,true,,3601,13,13,653,0
1480048906953,672,Get Weather,200,OK,Weather Predictor Test Cases 1-29,text,true,,4146,13,13,575,0
1480048906870,766,Get Weather,200,OK,Weather Predictor Test Cases 1-28,text,true,,4146,13,13,766,0
1480048906302,1427,Send Login,200,OK,Weather Predictor Test Cases 1-30,text,true,,3206,13,13,709,0
1480048907237,754,Login,200,OK,Weather Predictor Test Cases 1-33,text,true,,3599,14,14,473,0
1480048906885,1182,Send Login,200,OK,Weather Predictor Test Cases 1-31,text,true,,3206,14,14,623,0
1480048907733,395,Get Weather,200,OK,Weather Predictor Test Cases 1-30,text,true,,4146,14,14,395,0
1480048907736,460,Login,200,OK,Weather Predictor Test Cases 1-34,text,true,,3603,14,14,460,0
1480048903739,4585,Post Weather,200,OK,Weather Predictor Test Cases 1-21,text,true,,4638,15,15,3556,0
1480048908326,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-21,text,true,,2380,15,15,0,0
1480048907391,1340,Send Login,200,OK,Weather Predictor Test Cases 1-32,text,true,,3206,14,14,746,0
1480048908071,722,Get Weather,200,OK,Weather Predictor Test Cases 1-31,text,true,,4146,15,15,722,0
1480048908237,680,Login,200,OK,Weather Predictor Test Cases 1-35,text,true,,3597,15,15,680,0
1480048907993,950,Send Login,200,OK,Weather Predictor Test Cases 1-33,text,true,,3206,15,15,650,0
1480048908733,294,Get Weather,200,OK,Weather Predictor Test Cases 1-32,text,true,,4146,15,15,210,0
1480048904749,4321,Post Weather,200,OK,Weather Predictor Test Cases 1-23,text,true,,3379,15,15,3901,0
1480048909072,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-23,text,true,,2380,15,15,0,0
1480048908740,394,Login,200,OK,Weather Predictor Test Cases 1-36,text,true,,3599,14,14,394,0
1480048908199,1226,Send Login,200,OK,Weather Predictor Test Cases 1-34,text,true,,3206,15,15,718,0
1480048908946,533,Get Weather,200,OK,Weather Predictor Test Cases 1-33,text,true,,4146,15,15,533,0
1480048909240,632,Login,200,OK,Weather Predictor Test Cases 1-37,text,true,,3597,16,16,632,0
1480048904787,5092,Post Weather,200,OK,Weather Predictor Test Cases 1-22,text,true,,3385,16,16,4298,0
1480048909882,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-22,text,true,,2381,16,16,0,0
1480048905590,4320,Post Weather,200,OK,Weather Predictor Test Cases 1-26,text,true,,3386,15,15,3503,0
1480048909912,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-26,text,true,,2380,15,15,0,0
1480048909428,559,Get Weather,200,OK,Weather Predictor Test Cases 1-34,text,true,,4146,14,14,559,0
1480048908920,1159,Send Login,200,OK,Weather Predictor Test Cases 1-35,text,true,,3206,14,14,652,0
1480048905518,4591,Post Weather,200,OK,Weather Predictor Test Cases 1-25,text,true,,4638,14,14,4168,0
1480048910110,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-25,text,true,,2380,14,14,0,0
1480048909744,710,Login,200,OK,Weather Predictor Test Cases 1-38,text,true,,3601,14,14,429,0
1480048909137,1329,Send Login,200,OK,Weather Predictor Test Cases 1-36,text,true,,3206,14,14,795,0
1480048910082,461,Get Weather,200,OK,Weather Predictor Test Cases 1-35,text,true,,4146,14,14,369,0
1480048905948,4646,Post Weather,200,OK,Weather Predictor Test Cases 1-24,text,true,,4638,14,14,4039,0
1480048910596,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-24,text,true,,2381,14,14,0,0
1480048910243,439,Login,200,OK,Weather Predictor Test Cases 1-39,text,true,,3601,13,13,438,0
1480048906539,4484,Post Weather,200,OK,Weather Predictor Test Cases 1-27,text,true,,4638,14,14,3742,0
1480048911025,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-27,text,true,,2381,14,14,0,0
1480048910469,580,Get Weather,200,OK,Weather Predictor Test Cases 1-36,text,true,,4146,13,13,580,0
1480048909874,1528,Send Login,200,OK,Weather Predictor Test Cases 1-37,text,true,,3206,14,14,731,0
1480048910744,669,Login,200,OK,Weather Predictor Test Cases 1-40,text,true,,3597,14,14,382,0
1480048907638,3827,Post Weather,200,OK,Weather Predictor Test Cases 1-28,text,true,,3380,14,14,2676,0
1480048911466,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-28,text,true,,2380,14,14,0,0
1480048907630,3895,Post Weather,200,OK,Weather Predictor Test Cases 1-29,text,true,,3380,13,13,3259,0
1480048911526,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-29,text,true,,2380,13,13,0,0
1480048910457,1138,Send Login,200,OK,Weather Predictor Test Cases 1-38,text,true,,3206,12,12,763,0
1480048911247,396,Login,200,OK,Weather Predictor Test Cases 1-41,text,true,,3601,12,12,396,0
1480048910685,1478,Send Login,200,OK,Weather Predictor Test Cases 1-39,text,true,,3206,13,13,872,0
1480048911597,630,Get Weather,200,OK,Weather Predictor Test Cases 1-38,text,true,,4146,13,13,630,0
1480048911747,560,Login,200,OK,Weather Predictor Test Cases 1-42,text,true,,3597,14,14,560,0
1480048911417,952,Get Weather,200,OK,Weather Predictor Test Cases 1-37,text,true,,4146,14,14,952,0
1480048912165,283,Get Weather,200,OK,Weather Predictor Test Cases 1-39,text,true,,4146,14,14,188,0
1480048911429,1071,Send Login,200,OK,Weather Predictor Test Cases 1-40,text,true,,3206,14,14,636,0
1480048911645,906,Send Login,200,OK,Weather Predictor Test Cases 1-41,text,true,,3206,14,14,663,0
1480048912249,673,Login,200,OK,Weather Predictor Test Cases 1-43,text,true,,3599,15,15,388,0
1480048912554,399,Get Weather,200,OK,Weather Predictor Test Cases 1-41,text,true,,4146,15,15,398,0
1480048912503,486,Get Weather,200,OK,Weather Predictor Test Cases 1-40,text,true,,4146,15,15,486,0
1480048908131,4934,Post Weather,200,OK,Weather Predictor Test Cases 1-30,text,true,,4638,15,15,4322,0
1480048913067,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-30,text,true,,2381,15,15,0,0
1480048912749,369,Login,200,OK,Weather Predictor Test Cases 1-44,text,true,,3601,14,14,369,0
1480048912311,1407,Send Login,200,OK,Weather Predictor Test Cases 1-42,text,true,,3206,15,15,730,0
1480048913252,543,Login,200,OK,Weather Predictor Test Cases 1-45,text,true,,3599,16,16,543,0
1480048909030,4859,Post Weather,200,OK,Weather Predictor Test Cases 1-32,text,true,,3387,16,16,4184,0
1480048913892,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-32,text,true,,2380,16,16,0,0
1480048908796,5172,Post Weather,200,OK,Weather Predictor Test Cases 1-31,text,true,,4638,15,15,4409,0
1480048913970,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-31,text,true,,2381,15,15,0,0
1480048910546,3427,Post Weather,200,OK,Weather Predictor Test Cases 1-35,text,true,,4638,14,14,2805,0
1480048913975,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-35,text,true,,2380,14,14,0,0
1480048912925,1076,Send Login,200,OK,Weather Predictor Test Cases 1-43,text,true,,3206,13,13,650,0
1480048913722,360,Get Weather,200,OK,Weather Predictor Test Cases 1-42,text,true,,4146,13,13,360,0
1480048913119,1304,Send Login,200,OK,Weather Predictor Test Cases 1-44,text,true,,3206,14,14,695,0
1480048913749,677,Login,200,OK,Weather Predictor Test Cases 1-46,text,true,,3599,14,14,386,0
1480048914003,488,Get Weather,200,OK,Weather Predictor Test Cases 1-43,text,true,,4146,14,14,488,0
1480048909990,4579,Post Weather,200,OK,Weather Predictor Test Cases 1-34,text,true,,3385,14,14,3840,0
1480048914571,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-34,text,true,,2381,14,14,0,0
1480048909482,5157,Post Weather,200,OK,Weather Predictor Test Cases 1-33,text,true,,4638,13,13,4372,0
1480048914641,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-33,text,true,,2380,13,13,0,0
1480048914425,571,Get Weather,200,OK,Weather Predictor Test Cases 1-44,text,true,,4146,13,13,488,0
1480048914249,768,Login,200,OK,Weather Predictor Test Cases 1-47,text,true,,3597,13,13,483,0
1480048913801,1240,Send Login,200,OK,Weather Predictor Test Cases 1-45,text,true,,3206,13,13,766,0
1480048914751,372,Login,200,OK,Weather Predictor Test Cases 1-48,text,true,,3601,13,13,372,0
1480048911052,4216,Post Weather,200,OK,Weather Predictor Test Cases 1-36,text,true,,4638,14,14,3861,0
1480048915270,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-36,text,true,,2380,14,14,0,0
1480048915043,681,Get Weather,200,OK,Weather Predictor Test Cases 1-45,text,true,,4146,13,13,527,0
1480048915252,682,Login,200,OK,Weather Predictor Test Cases 1-49,text,true,,3599,14,14,682,0
1480048912230,3766,Post Weather,200,OK,Weather Predictor Test Cases 1-38,text,true,,4638,14,14,2909,0
1480048915998,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-38,text,true,,2381,14,14,0,0
1480048912372,3682,Post Weather,200,OK,Weather Predictor Test Cases 1-37,text,true,,3379,13,13,3035,0
1480048916056,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-37,text,true,,2381,13,13,0,0
1480048912450,3666,Post Weather,200,OK,Weather Predictor Test Cases 1-39,text,true,,4638,12,12,2864,0
1480048916118,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-39,text,true,,2381,12,12,0,0
1480048914429,1710,Send Login,200,OK,Weather Predictor Test Cases 1-46,text,true,,3206,11,11,705,0
1480048915020,1142,Send Login,200,OK,Weather Predictor Test Cases 1-47,text,true,,3206,11,11,678,0
1480048915752,478,Login,200,OK,Weather Predictor Test Cases 1-50,text,true,,3599,11,11,478,0
1480048915126,1678,Send Login,200,OK,Weather Predictor Test Cases 1-48,text,true,,3206,13,13,883,0
1480048916164,773,Get Weather,200,OK,Weather Predictor Test Cases 1-47,text,true,,4146,13,13,665,0
1480048912955,4145,Post Weather,200,OK,Weather Predictor Test Cases 1-41,text,true,,3379,13,13,3118,0
1480048917108,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-41,text,true,,2380,13,13,0,0
1480048915938,1243,Send Login,200,OK,Weather Predictor Test Cases 1-49,text,true,,3206,12,12,735,0
1480048916141,1044,Get Weather,200,OK,Weather Predictor Test Cases 1-46,text,true,,4146,12,12,1044,0
1480048916753,436,Login,200,OK,Weather Predictor Test Cases 1-52,text,true,,3599,12,12,352,0
1480048916253,941,Login,200,OK,Weather Predictor Test Cases 1-51,text,true,,3603,12,12,650,0
1480048916807,393,Get Weather,200,OK,Weather Predictor Test Cases 1-48,text,true,,4146,12,12,392,0
1480048916232,1103,Send Login,200,OK,Weather Predictor Test Cases 1-50,text,true,,3206,13,13,867,0
1480048917183,247,Get Weather,200,OK,Weather Predictor Test Cases 1-49,text,true,,4146,13,13,246,0
1480048914085,3961,Post Weather,200,OK,Weather Predictor Test Cases 1-42,text,true,,4638,14,14,2653,0
1480048918049,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-42,text,true,,2381,14,14,0,0
1480048917337,773,Get Weather,200,OK,Weather Predictor Test Cases 1-50,text,true,,4146,13,13,772,0
1480048912991,5191,Post Weather,200,OK,Weather Predictor Test Cases 1-40,text,true,,4638,13,13,4394,0
1480048918184,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-40,text,true,,2380,13,13,0,0
1480048917754,509,Login,200,OK,Weather Predictor Test Cases 1-54,text,true,,3599,13,13,509,0
1480048917254,1044,Login,200,OK,Weather Predictor Test Cases 1-53,text,true,,3597,13,13,759,0
1480048917194,1105,Send Login,200,OK,Weather Predictor Test Cases 1-52,text,true,,3206,13,13,724,0
1480048914492,3873,Post Weather,200,OK,Weather Predictor Test Cases 1-43,text,true,,3385,13,13,3426,0
1480048918366,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-43,text,true,,2380,13,13,0,0
1480048917197,1236,Send Login,200,OK,Weather Predictor Test Cases 1-51,text,true,,3206,12,12,1006,0
1480048918255,795,Login,200,OK,Weather Predictor Test Cases 1-55,text,true,,3605,13,13,505,0
1480048918306,761,Get Weather,200,OK,Weather Predictor Test Cases 1-52,text,true,,4146,13,13,761,0
1480048918437,758,Get Weather,200,OK,Weather Predictor Test Cases 1-51,text,true,,4146,13,13,758,0
1480048918756,453,Login,200,OK,Weather Predictor Test Cases 1-56,text,true,,3597,13,13,370,0
1480048918265,971,Send Login,200,OK,Weather Predictor Test Cases 1-54,text,true,,3206,13,13,609,0
1480048919238,554,Get Weather,200,OK,Weather Predictor Test Cases 1-54,text,true,,4146,15,15,554,0
1480048918302,1542,Send Login,200,OK,Weather Predictor Test Cases 1-53,text,true,,3206,15,15,883,0
1480048919257,665,Login,200,OK,Weather Predictor Test Cases 1-57,text,true,,3599,15,15,665,0
1480048915727,4262,Post Weather,200,OK,Weather Predictor Test Cases 1-45,text,true,,3384,15,15,3464,0
1480048919992,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-45,text,true,,2380,15,15,0,0
1480048914999,5082,Post Weather,200,OK,Weather Predictor Test Cases 1-44,text,true,,4638,14,14,4401,0
1480048920084,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-44,text,true,,2380,14,14,0,0
1480048919758,470,Login,200,OK,Weather Predictor Test Cases 1-58,text,true,,3603,13,13,470,0
1480048919052,1372,Send Login,200,OK,Weather Predictor Test Cases 1-55,text,true,,3206,14,14,638,0
1480048919212,1314,Send Login,200,OK,Weather Predictor Test Cases 1-56,text,true,,3206,14,14,716,0
1480048919845,747,Get Weather,200,OK,Weather Predictor Test Cases 1-53,text,true,,4146,14,14,747,0
1480048920258,704,Login,200,OK,Weather Predictor Test Cases 1-59,text,true,,3601,15,15,417,0
1480048917203,3796,Post Weather,200,OK,Weather Predictor Test Cases 1-48,text,true,,4638,15,15,2917,0
1480048921003,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-48,text,true,,2380,15,15,0,0
1480048919926,1104,Send Login,200,OK,Weather Predictor Test Cases 1-57,text,true,,3206,14,14,770,0
1480048920528,575,Get Weather,200,OK,Weather Predictor Test Cases 1-56,text,true,,4146,14,14,575,0
1480048920426,751,Get Weather,200,OK,Weather Predictor Test Cases 1-55,text,true,,4146,14,14,751,0
1480048920759,466,Login,200,OK,Weather Predictor Test Cases 1-60,text,true,,3601,14,14,466,0
1480048921032,661,Get Weather,200,OK,Weather Predictor Test Cases 1-57,text,true,,4146,15,15,508,0
