timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1480044378305,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-23,text,true,,2380,20,20,0,0
1480044377291,1124,Get Weather,200,OK,Weather Predictor Test Cases 1-33,text,true,,4146,20,20,1124,0
1480044377880,604,Login,200,OK,Weather Predictor Test Cases 1-40,text,true,,3597,20,20,604,0
1480044377379,1135,Login,200,OK,Weather Predictor Test Cases 1-39,text,true,,3601,20,20,844,0
1480044377243,1404,Get Weather,200,OK,Weather Predictor Test Cases 1-34,text,true,,4146,20,20,1098,0
1480044372287,6441,Post Weather,200,OK,Weather Predictor Test Cases 1-21,text,true,,4638,20,20,5147,0
1480044378731,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-21,text,true,,2381,20,20,0,0
1480044377708,1110,Get Weather,200,OK,Weather Predictor Test Cases 1-35,text,true,,4146,19,19,1110,0
1480044377150,1754,Send Login,200,OK,Weather Predictor Test Cases 1-36,text,true,,3206,20,20,677,0
1480044373981,4949,Post Weather,200,OK,Weather Predictor Test Cases 1-22,text,true,,4638,20,20,3870,0
1480044378932,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-22,text,true,,2380,20,20,0,0
1480044378380,729,Login,200,OK,Weather Predictor Test Cases 1-41,text,true,,3597,19,19,439,0
1480044377432,2120,Send Login,200,OK,Weather Predictor Test Cases 1-38,text,true,,3206,20,20,702,0
1480044378881,1065,Login,200,OK,Weather Predictor Test Cases 1-42,text,true,,3599,21,21,671,0
1480044374950,5002,Post Weather,200,OK,Weather Predictor Test Cases 1-26,text,true,,4638,21,21,3759,0
1480044379954,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-26,text,true,,2380,21,21,0,0
1480044374645,5410,Post Weather,200,OK,Weather Predictor Test Cases 1-24,text,true,,4638,20,20,4289,0
1480044379382,672,Login,200,OK,Weather Predictor Test Cases 1-43,text,true,,3599,20,20,567,0
1480044380057,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-24,text,true,,2381,20,20,0,0
1480044378518,1564,Send Login,200,OK,Weather Predictor Test Cases 1-39,text,true,,3206,19,19,833,0
1480044378488,1631,Send Login,200,OK,Weather Predictor Test Cases 1-40,text,true,,3206,19,19,1064,0
1480044377247,2902,Send Login,200,OK,Weather Predictor Test Cases 1-37,text,true,,3206,19,19,1112,0
1480044379556,649,Get Weather,200,OK,Weather Predictor Test Cases 1-38,text,true,,4146,19,19,649,0
1480044378905,1331,Get Weather,200,OK,Weather Predictor Test Cases 1-36,text,true,,4146,19,19,1041,0
1480044375579,5033,Post Weather,200,OK,Weather Predictor Test Cases 1-27,text,true,,4638,20,20,4080,0
1480044380614,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-27,text,true,,2380,20,20,0,0
1480044379882,813,Login,200,OK,Weather Predictor Test Cases 1-44,text,true,,3597,19,19,813,0
1480044379112,1687,Send Login,200,OK,Weather Predictor Test Cases 1-41,text,true,,3206,19,19,835,0
1480044374429,6420,Post Weather,200,OK,Weather Predictor Test Cases 1-25,text,true,,4638,19,19,5230,0
1480044380850,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-25,text,true,,2381,19,19,0,0
1480044380087,939,Get Weather,200,OK,Weather Predictor Test Cases 1-39,text,true,,4146,19,19,683,0
1480044380153,962,Get Weather,200,OK,Weather Predictor Test Cases 1-37,text,true,,4146,19,19,962,0
1480044380383,816,Login,200,OK,Weather Predictor Test Cases 1-45,text,true,,3601,19,19,816,0
1480044380124,1238,Get Weather,200,OK,Weather Predictor Test Cases 1-40,text,true,,4146,19,19,929,0
1480044380884,605,Login,200,OK,Weather Predictor Test Cases 1-46,text,true,,3605,20,20,409,0
1480044379951,1628,Send Login,200,OK,Weather Predictor Test Cases 1-42,text,true,,3206,20,20,683,0
1480044380802,1205,Get Weather,200,OK,Weather Predictor Test Cases 1-41,text,true,,4146,21,21,876,0
1480044380058,2260,Send Login,200,OK,Weather Predictor Test Cases 1-43,text,true,,3206,21,21,1138,0
1480044381384,1075,Login,200,OK,Weather Predictor Test Cases 1-47,text,true,,3601,22,22,623,0
1480044376422,6128,Post Weather,200,OK,Weather Predictor Test Cases 1-28,text,true,,4638,22,22,5044,0
1480044382551,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-28,text,true,,2381,22,22,0,0
1480044376427,6167,Post Weather,200,OK,Weather Predictor Test Cases 1-29,text,true,,4638,21,21,4984,0
1480044382603,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-29,text,true,,2380,21,21,0,0
1480044381884,798,Login,200,OK,Weather Predictor Test Cases 1-48,text,true,,3599,20,20,670,0
1480044377245,5497,Post Weather,200,OK,Weather Predictor Test Cases 1-30,text,true,,4638,20,20,4221,0
1480044382743,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-30,text,true,,2381,20,20,0,0
1480044377341,5445,Post Weather,200,OK,Weather Predictor Test Cases 1-31,text,true,,3387,19,19,4430,0
1480044382788,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-31,text,true,,2381,19,19,0,0
1480044380703,2129,Send Login,200,OK,Weather Predictor Test Cases 1-44,text,true,,3206,18,18,995,0
1480044381581,1265,Get Weather,200,OK,Weather Predictor Test Cases 1-42,text,true,,4146,18,18,969,0
1480044382384,602,Login,200,OK,Weather Predictor Test Cases 1-49,text,true,,3599,19,19,364,0
1480044381201,2018,Send Login,200,OK,Weather Predictor Test Cases 1-45,text,true,,3206,19,19,1256,0
1480044378418,4841,Post Weather,200,OK,Weather Predictor Test Cases 1-33,text,true,,4638,19,19,3588,0
1480044383260,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-33,text,true,,2381,19,19,0,0
1480044382327,1105,Get Weather,200,OK,Weather Predictor Test Cases 1-43,text,true,,4146,19,19,817,0
1480044381492,2137,Send Login,200,OK,Weather Predictor Test Cases 1-46,text,true,,3206,19,19,1116,0
1480044382886,1076,Login,200,OK,Weather Predictor Test Cases 1-50,text,true,,3603,20,20,752,0
1480044378652,5385,Post Weather,200,OK,Weather Predictor Test Cases 1-34,text,true,,4638,20,20,3806,0
1480044384039,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-34,text,true,,2381,20,20,0,0
1480044383388,794,Login,200,OK,Weather Predictor Test Cases 1-51,text,true,,3599,19,19,794,0
1480044382835,1364,Get Weather,200,OK,Weather Predictor Test Cases 1-44,text,true,,4146,19,19,1277,0
1480044383221,1010,Get Weather,200,OK,Weather Predictor Test Cases 1-45,text,true,,4146,19,19,1010,0
1480044377239,7020,Post Weather,200,OK,Weather Predictor Test Cases 1-32,text,true,,3379,19,19,5221,0
1480044384267,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-32,text,true,,2380,19,19,0,0
1480044382469,2116,Send Login,200,OK,Weather Predictor Test Cases 1-47,text,true,,3206,19,19,804,0
1480044383632,992,Get Weather,200,OK,Weather Predictor Test Cases 1-46,text,true,,4146,19,19,788,0
1480044383886,791,Login,200,OK,Weather Predictor Test Cases 1-52,text,true,,3605,19,19,505,0
1480044382684,2066,Send Login,200,OK,Weather Predictor Test Cases 1-48,text,true,,3206,19,19,1055,0
1480044384387,628,Login,200,OK,Weather Predictor Test Cases 1-53,text,true,,3603,20,20,628,0
1480044382990,2089,Send Login,200,OK,Weather Predictor Test Cases 1-49,text,true,,3206,20,20,1252,0
1480044380207,5358,Post Weather,200,OK,Weather Predictor Test Cases 1-38,text,true,,3384,21,21,4116,0
1480044378823,6744,Post Weather,200,OK,Weather Predictor Test Cases 1-35,text,true,,3384,21,21,5485,0
1480044385567,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-38,text,true,,2380,21,21,0,0
1480044385622,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-35,text,true,,2381,20,20,0,0
1480044384586,1218,Get Weather,200,OK,Weather Predictor Test Cases 1-47,text,true,,4146,19,19,1218,0
1480044384751,1055,Get Weather,200,OK,Weather Predictor Test Cases 1-48,text,true,,4146,19,19,1055,0
1480044384887,924,Login,200,OK,Weather Predictor Test Cases 1-54,text,true,,3597,19,19,924,0
1480044384184,1801,Send Login,200,OK,Weather Predictor Test Cases 1-51,text,true,,3206,20,20,1057,0
1480044383965,2029,Send Login,200,OK,Weather Predictor Test Cases 1-50,text,true,,3206,20,20,947,0
1480044385388,656,Login,200,OK,Weather Predictor Test Cases 1-55,text,true,,3599,20,20,656,0
1480044385084,1014,Get Weather,200,OK,Weather Predictor Test Cases 1-49,text,true,,4146,20,20,1014,0
1480044380238,5976,Post Weather,200,OK,Weather Predictor Test Cases 1-36,text,true,,4638,20,20,5084,0
1480044386218,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-36,text,true,,2380,20,20,0,0
1480044384680,1753,Send Login,200,OK,Weather Predictor Test Cases 1-52,text,true,,3206,20,20,970,0
1480044381364,5295,Post Weather,200,OK,Weather Predictor Test Cases 1-40,text,true,,3378,20,20,3957,0
1480044386664,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-40,text,true,,2380,20,20,0,0
1480044381031,5716,Post Weather,200,OK,Weather Predictor Test Cases 1-39,text,true,,3385,19,19,4622,0
1480044386749,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-39,text,true,,2379,19,19,0,0
1480044385887,1237,Login,200,OK,Weather Predictor Test Cases 1-56,text,true,,3599,19,19,859,0
1480044385022,2107,Send Login,200,OK,Weather Predictor Test Cases 1-53,text,true,,3206,19,19,1035,0
1480044386388,742,Login,200,OK,Weather Predictor Test Cases 1-57,text,true,,3601,19,19,742,0
1480044385998,1134,Get Weather,200,OK,Weather Predictor Test Cases 1-50,text,true,,4146,19,19,1134,0
1480044385987,1275,Get Weather,200,OK,Weather Predictor Test Cases 1-51,text,true,,4146,19,19,1275,0
1480044381121,6257,Post Weather,200,OK,Weather Predictor Test Cases 1-37,text,true,,4638,19,19,5080,0
1480044385813,1566,Send Login,200,OK,Weather Predictor Test Cases 1-54,text,true,,3206,19,19,922,0
1480044387388,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-37,text,true,,2381,19,19,0,0
1480044386889,563,Login,200,OK,Weather Predictor Test Cases 1-58,text,true,,3597,19,19,563,0
1480044386435,1032,Get Weather,200,OK,Weather Predictor Test Cases 1-52,text,true,,4146,19,19,1032,0
1480044386053,2219,Send Login,200,OK,Weather Predictor Test Cases 1-55,text,true,,3206,20,20,1208,0
1480044387394,895,Login,200,OK,Weather Predictor Test Cases 1-59,text,true,,3599,20,20,615,0
1480044382850,5611,Post Weather,200,OK,Weather Predictor Test Cases 1-42,text,true,,3384,21,21,4617,0
1480044388463,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-42,text,true,,2381,21,21,0,0
1480044387137,1381,Get Weather,200,OK,Weather Predictor Test Cases 1-53,text,true,,4146,20,20,1281,0
1480044387386,1142,Get Weather,200,OK,Weather Predictor Test Cases 1-54,text,true,,4146,20,20,1057,0
1480044387139,1465,Send Login,200,OK,Weather Predictor Test Cases 1-57,text,true,,3206,20,20,724,0
1480044387890,745,Login,200,OK,Weather Predictor Test Cases 1-60,text,true,,3601,20,20,462,0
1480044382010,6652,Post Weather,200,OK,Weather Predictor Test Cases 1-41,text,true,,3384,20,20,5652,0
1480044388670,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-41,text,true,,2381,20,20,0,0
1480044384234,4461,Post Weather,200,OK,Weather Predictor Test Cases 1-45,text,true,,3387,19,19,3639,0
1480044388698,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-45,text,true,,2380,19,19,0,0
1480044388390,947,Login,200,OK,Weather Predictor Test Cases 1-61,text,true,,3597,19,19,625,0
1480044388275,1103,Get Weather,200,OK,Weather Predictor Test Cases 1-55,text,true,,4146,19,19,827,0
1480044387455,2004,Send Login,200,OK,Weather Predictor Test Cases 1-58,text,true,,3206,20,20,988,0
1480044388892,677,Login,200,OK,Weather Predictor Test Cases 1-62,text,true,,3599,20,20,677,0
1480044387127,2489,Send Login,200,OK,Weather Predictor Test Cases 1-56,text,true,,3206,20,20,1019,0
1480044388291,1392,Send Login,200,OK,Weather Predictor Test Cases 1-59,text,true,,3206,20,20,829,0
1480044383434,6311,Post Weather,200,OK,Weather Predictor Test Cases 1-43,text,true,,4638,20,20,5463,0
1480044389752,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-43,text,true,,2380,20,20,0,0
